holdout_key,key,case,model,lookback,shift,best_hp_json,best_cv_RMSE,best_cv_MAE,best_cv_MAPE,best_cv_MSPE,best_cv_MedAE,best_cv_MedAPE,holdout_RMSE,holdout_MSPE,holdout_MAE,holdout_MAPE,holdout_MedAE,holdout_MedAPE
Macro Only||RandomWalk||lb=5||shift=1||HOLDOUT,Macro Only||RandomWalk||lb=5||shift=1,Macro Only,RandomWalk,5,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro Only||RandomWalk||lb=10||shift=1||HOLDOUT,Macro Only||RandomWalk||lb=10||shift=1,Macro Only,RandomWalk,10,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro Only||RandomWalk||lb=20||shift=1||HOLDOUT,Macro Only||RandomWalk||lb=20||shift=1,Macro Only,RandomWalk,20,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro Only||RandomWalk||lb=30||shift=1||HOLDOUT,Macro Only||RandomWalk||lb=30||shift=1,Macro Only,RandomWalk,30,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro Only||RandomWalk||lb=60||shift=1||HOLDOUT,Macro Only||RandomWalk||lb=60||shift=1,Macro Only,RandomWalk,60,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro Only||RandomWalk||lb=90||shift=1||HOLDOUT,Macro Only||RandomWalk||lb=90||shift=1,Macro Only,RandomWalk,90,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro Only||SARIMA||lb=5||shift=1||HOLDOUT,Macro Only||SARIMA||lb=5||shift=1,Macro Only,SARIMA,5,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.223795748495824,36.84217518282183,2.80369721975779,0.1320909135120637,38.17572781686789,2.867107166058796,78.2054937430141,0.3150428156990186,69.83097018193888,5.062301460832877,72.33826655807866,5.2864551850892925
Macro Only||SARIMA||lb=10||shift=1||HOLDOUT,Macro Only||SARIMA||lb=10||shift=1,Macro Only,SARIMA,10,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.223795748495824,36.84217518282183,2.80369721975779,0.1320909135120637,38.17572781686789,2.867107166058796,78.2054937430141,0.3150428156990186,69.83097018193888,5.062301460832877,72.33826655807866,5.2864551850892925
Macro Only||SARIMA||lb=20||shift=1||HOLDOUT,Macro Only||SARIMA||lb=20||shift=1,Macro Only,SARIMA,20,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.223795748495824,36.84217518282183,2.80369721975779,0.1320909135120637,38.17572781686789,2.867107166058796,78.2054937430141,0.3150428156990186,69.83097018193888,5.062301460832877,72.33826655807866,5.2864551850892925
Macro Only||SARIMA||lb=30||shift=1||HOLDOUT,Macro Only||SARIMA||lb=30||shift=1,Macro Only,SARIMA,30,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.223795748495824,36.84217518282183,2.80369721975779,0.1320909135120637,38.17572781686789,2.867107166058796,78.2054937430141,0.3150428156990186,69.83097018193888,5.062301460832877,72.33826655807866,5.2864551850892925
Macro Only||SARIMA||lb=60||shift=1||HOLDOUT,Macro Only||SARIMA||lb=60||shift=1,Macro Only,SARIMA,60,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.223795748495824,36.84217518282183,2.80369721975779,0.1320909135120637,38.17572781686789,2.867107166058796,78.2054937430141,0.3150428156990186,69.83097018193888,5.062301460832877,72.33826655807866,5.2864551850892925
Macro Only||SARIMA||lb=90||shift=1||HOLDOUT,Macro Only||SARIMA||lb=90||shift=1,Macro Only,SARIMA,90,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.223795748495824,36.84217518282183,2.80369721975779,0.1320909135120637,38.17572781686789,2.867107166058796,78.2054937430141,0.3150428156990186,69.83097018193888,5.062301460832877,72.33826655807866,5.2864551850892925
Macro Only||RandomForest||lb=5||shift=1||HOLDOUT,Macro Only||RandomForest||lb=5||shift=1,Macro Only,RandomForest,5,1,"{""n_estimators"": 500, ""max_depth"": 30, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.9856499763454,7.316081395562633,0.5577375190794929,0.0048007464269826,6.397643042401114,0.4887582795650326,7.353641418040041,0.0029048284914953,5.656398267991162,0.4143197436728322,4.667922400010184,0.337956348321876
Macro Only||XGBoost||lb=5||shift=1||HOLDOUT,Macro Only||XGBoost||lb=5||shift=1,Macro Only,XGBoost,5,1,"{""n_estimators"": 300, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""min_child_weight"": 3}",9.317749979624084,7.548928021015502,0.5754893970936292,0.0051532829699582,6.52392578125,0.4975482822356252,7.395582856054253,0.0029372504523794,5.609665643601191,0.4108522559523563,4.643310546875,0.3467718948984494
Macro Only||RandomForest||lb=10||shift=1||HOLDOUT,Macro Only||RandomForest||lb=10||shift=1,Macro Only,RandomForest,10,1,"{""n_estimators"": 200, ""max_depth"": 10, ""min_samples_split"": 10, ""min_samples_leaf"": 1, ""max_features"": ""log2""}",8.896762423582103,7.2311503268262385,0.5507472575775079,0.0046913967035783,6.122273234241931,0.4670384807531897,7.410435491545184,0.0029329550964442,5.765637387787144,0.4215526196693973,4.896736800918347,0.3581579423606678
Macro Only||XGBoost||lb=10||shift=1||HOLDOUT,Macro Only||XGBoost||lb=10||shift=1,Macro Only,XGBoost,10,1,"{""n_estimators"": 200, ""max_depth"": 7, ""learning_rate"": 0.03, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""min_child_weight"": 1}",9.300065501541326,7.456638019728625,0.5682761173011566,0.0051161238045478,6.71868896484375,0.5108982041068884,7.29125760880482,0.0028440455033151,5.62247541309458,0.4113890004139333,4.71051025390625,0.3461665505649559
Macro Only||RandomForest||lb=20||shift=1||HOLDOUT,Macro Only||RandomForest||lb=20||shift=1,Macro Only,RandomForest,20,1,"{""n_estimators"": 200, ""max_depth"": 30, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",8.86204887707839,7.225846947884516,0.5510657127214829,0.0046986672104352,6.376097790098044,0.4912462277886477,7.27689221371243,0.0028118828461079,5.707267334079432,0.4165042484983332,4.86985081331477,0.364530072990978
Macro Only||XGBoost||lb=20||shift=1||HOLDOUT,Macro Only||XGBoost||lb=20||shift=1,Macro Only,XGBoost,20,1,"{""n_estimators"": 200, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""min_child_weight"": 5}",8.859797776360436,7.150286857429368,0.5455198021635641,0.0047091724020351,6.145965576171875,0.4749419447638354,7.236352335850806,0.0027927122024862,5.6032144052011,0.4093938348206357,4.53973388671875,0.3304346763501735
Macro Only||RandomForest||lb=30||shift=1||HOLDOUT,Macro Only||RandomForest||lb=30||shift=1,Macro Only,RandomForest,30,1,"{""n_estimators"": 500, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.928973061970916,7.282378710988098,0.556278964678437,0.0047887273709071,6.355628041667927,0.4921821955569769,7.23508358792773,0.0027867878912194,5.652677879467036,0.4125626930208741,5.000096001642532,0.3668782587907782
Macro Only||XGBoost||lb=30||shift=1||HOLDOUT,Macro Only||XGBoost||lb=30||shift=1,Macro Only,XGBoost,30,1,"{""n_estimators"": 200, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""min_child_weight"": 3}",9.003304547307163,7.314843898866234,0.5588564302936063,0.0048795764177748,6.3985443115234375,0.4962102049685431,7.136701669235247,0.0027191992193662,5.538929763349515,0.4045714258820975,4.7821044921875,0.3481345071295114
Macro Only||RandomForest||lb=60||shift=1||HOLDOUT,Macro Only||RandomForest||lb=60||shift=1,Macro Only,RandomForest,60,1,"{""n_estimators"": 500, ""max_depth"": 30, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.521454529136522,6.981093325575509,0.5396775895752935,0.0044156213145738,5.985311934840752,0.4636090266903983,7.448324759331332,0.0029399582298901,5.808597685911817,0.4223750837523577,4.816873861505087,0.350787492351957
Macro Only||XGBoost||lb=60||shift=1||HOLDOUT,Macro Only||XGBoost||lb=60||shift=1,Macro Only,XGBoost,60,1,"{""n_estimators"": 100, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""min_child_weight"": 5}",8.504498310595011,7.050907176929517,0.5448848657414312,0.0043721995199478,5.816452026367188,0.4534778336690772,7.567512101411638,0.0030314762323308,5.91118691184304,0.4296818742799604,4.80157470703125,0.3511672622124376
Macro Only||RandomForest||lb=90||shift=1||HOLDOUT,Macro Only||RandomForest||lb=90||shift=1,Macro Only,RandomForest,90,1,"{""n_estimators"": 300, ""max_depth"": 10, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",6.895297255665209,5.49803837923658,0.4290189897194253,0.002941488431661,4.707422050361894,0.3655413677499902,7.421528225575013,0.0029220332407309,5.720534543592089,0.4156991301628588,4.725932732222191,0.3396475742648827
Macro Only||XGBoost||lb=90||shift=1||HOLDOUT,Macro Only||XGBoost||lb=90||shift=1,Macro Only,XGBoost,90,1,"{""n_estimators"": 100, ""max_depth"": 9, ""learning_rate"": 0.03, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""min_child_weight"": 7}",6.876465132748511,5.4881536310369325,0.4285797009476089,0.0029271211861821,4.9305419921875,0.3860670697125362,7.960547239787452,0.0033460745062321,6.252910457245291,0.4538299360367891,4.8966064453125,0.3560071829765217
Macro + Event||RandomWalk||lb=5||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=5||shift=1,Macro + Event,RandomWalk,5,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event||RandomWalk||lb=10||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=10||shift=1,Macro + Event,RandomWalk,10,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event||RandomWalk||lb=20||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=20||shift=1,Macro + Event,RandomWalk,20,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event||RandomWalk||lb=30||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=30||shift=1,Macro + Event,RandomWalk,30,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event||RandomWalk||lb=60||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=60||shift=1,Macro + Event,RandomWalk,60,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event||RandomWalk||lb=90||shift=1||HOLDOUT,Macro + Event||RandomWalk||lb=90||shift=1,Macro + Event,RandomWalk,90,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event||SARIMA||lb=5||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=5||shift=1,Macro + Event,SARIMA,5,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.1276214115436777,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||SARIMA||lb=10||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=10||shift=1,Macro + Event,SARIMA,10,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.1276214115436777,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||SARIMA||lb=20||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=20||shift=1,Macro + Event,SARIMA,20,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.1276214115436777,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||SARIMA||lb=30||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=30||shift=1,Macro + Event,SARIMA,30,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.1276214115436777,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||SARIMA||lb=60||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=60||shift=1,Macro + Event,SARIMA,60,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.1276214115436777,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||SARIMA||lb=90||shift=1||HOLDOUT,Macro + Event||SARIMA||lb=90||shift=1,Macro + Event,SARIMA,90,1,"{""order_p"": 0, ""order_d"": 1, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",43.34889147961186,37.150411986094966,2.8218429668547125,0.1276214115436777,36.44261326728508,2.841149757347732,72.77444777614784,0.2719637067252503,64.04653468320153,4.638176607977623,66.85535724024362,4.89449346682226
Macro + Event||RandomForest||lb=5||shift=1||HOLDOUT,Macro + Event||RandomForest||lb=5||shift=1,Macro + Event,RandomForest,5,1,"{""n_estimators"": 200, ""max_depth"": 30, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.891568448315745,7.221798272210428,0.5507513535628752,0.0047145165313932,6.04134599710801,0.4704198544208646,7.293850416437783,0.0028612304839383,5.572034489200945,0.4082450146357065,4.7275945874553145,0.3457796671328126
Macro + Event||XGBoost||lb=5||shift=1||HOLDOUT,Macro + Event||XGBoost||lb=5||shift=1,Macro + Event,XGBoost,5,1,"{""n_estimators"": 200, ""max_depth"": 5, ""learning_rate"": 0.03, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""min_child_weight"": 5}",9.271352015728963,7.5416502332435025,0.5749439464115711,0.0051012569421865,6.180328369140625,0.4622803693441669,7.729636481817264,0.0032044236229505,6.01089385061553,0.4400827793952028,5.2247314453125,0.3850199555644348
Macro + Event||RandomForest||lb=10||shift=1||HOLDOUT,Macro + Event||RandomForest||lb=10||shift=1,Macro + Event,RandomForest,10,1,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.737569752331552,7.070641277062514,0.539068462568295,0.0045567926325807,6.018544878233342,0.4589783847232582,7.185630796963677,0.0027652566185811,5.571175080950858,0.4076906456888745,4.691992817652022,0.34911274477854
Macro + Event||XGBoost||lb=10||shift=1||HOLDOUT,Macro + Event||XGBoost||lb=10||shift=1,Macro + Event,XGBoost,10,1,"{""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0, ""min_child_weight"": 1}",8.92460454658382,7.238517841782145,0.5519483414632962,0.0047413254211884,6.25830078125,0.4772849977409114,7.183088504994559,0.0027651298703863,5.496902330786781,0.4022946943270853,4.4000244140625,0.3268052751859375
Macro + Event||RandomForest||lb=20||shift=1||HOLDOUT,Macro + Event||RandomForest||lb=20||shift=1,Macro + Event,RandomForest,20,1,"{""n_estimators"": 300, ""max_depth"": 15, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",8.814235360694079,7.203232548507478,0.5492906061201192,0.0046452645236029,6.194985226801947,0.4758534977606733,7.185931042615867,0.0027521962332307,5.619712689537734,0.4105683679584817,4.710414368899251,0.3459612861361054
